Time,RPM,MPH,Throttle,Load,Fuel Status
16:18:2.154263,887,0.0,8.62745098039,22.3529411765,0200
16:18:2.375387,875,0.0,8.62745098039,22.3529411765,0200
16:18:2.608002,875,0.0,8.62745098039,22.3529411765,0200
16:18:2.823117,875,0.0,8.62745098039,22.3529411765,0200
16:18:3.37144,875,0.0,8.62745098039,21.9607843137,0200
16:18:3.253337,887,0.0,8.62745098039,22.3529411765,0200
16:18:3.493475,875,0.0,8.62745098039,22.3529411765,0200
16:18:3.720945,875,0.0,8.62745098039,22.3529411765,0200
16:18:3.947371,875,0.0,8.62745098039,22.3529411765,0200
16:18:4.165019,875,0.0,8.62745098039,22.3529411765,0200
16:18:4.387405,862,0.0,8.62745098039,22.3529411765,0200
16:18:4.603935,875,0.0,8.62745098039,22.3529411765,0200
16:18:4.816447,875,0.0,8.62745098039,22.3529411765,0200
16:18:5.36572,887,0.0,8.62745098039,22.3529411765,0200
16:18:5.255249,900,0.0,8.62745098039,22.3529411765,0200
16:18:5.476631,875,0.0,8.62745098039,22.3529411765,0200
16:18:5.692787,875,0.0,8.62745098039,22.3529411765,0200
16:18:5.914160,875,0.0,8.62745098039,22.3529411765,0200
16:18:6.130597,875,0.0,8.62745098039,22.3529411765,0200
16:18:6.350607,875,0.0,8.62745098039,21.9607843137,0200
16:18:6.568199,875,0.0,8.62745098039,21.9607843137,0200
16:18:6.785728,875,0.0,8.62745098039,22.3529411765,0200
16:18:7.2180,887,0.0,8.62745098039,22.3529411765,0200
16:18:7.220922,875,0.0,8.62745098039,22.3529411765,0200
16:18:7.440985,875,0.0,8.62745098039,22.3529411765,0200
16:18:7.654756,875,0.0,8.62745098039,22.3529411765,0200
16:18:7.872358,875,0.0,8.62745098039,22.3529411765,0200
16:18:8.95032,875,0.0,8.62745098039,22.3529411765,0200
16:18:8.314957,875,0.0,8.62745098039,22.3529411765,0200
16:18:8.527615,875,0.0,8.62745098039,22.3529411765,0200
16:18:8.748866,875,0.0,8.62745098039,22.3529411765,0200
16:18:8.968900,862,0.0,8.62745098039,22.3529411765,0200
16:18:9.191505,875,0.0,8.62745098039,22.3529411765,0200
16:18:9.425345,887,0.0,8.62745098039,22.3529411765,0200
16:18:9.639238,887,0.0,8.62745098039,22.3529411765,0200
16:18:9.864197,887,0.0,8.62745098039,22.3529411765,0200
16:18:10.88033,887,0.0,8.62745098039,22.3529411765,0200
16:18:10.303041,875,0.0,8.62745098039,22.3529411765,0200
16:18:10.525640,887,0.0,8.62745098039,22.3529411765,0200
16:18:10.740581,875,0.0,8.62745098039,22.3529411765,0200
16:18:10.956906,875,0.0,8.62745098039,22.3529411765,0200
16:18:11.168243,862,0.0,8.62745098039,22.3529411765,0200
16:18:11.389552,875,0.0,8.62745098039,22.7450980392,0200
16:18:11.602092,875,0.0,8.62745098039,22.3529411765,0200
16:18:11.819626,862,0.0,8.62745098039,22.3529411765,0200
16:18:12.34745,862,0.0,8.62745098039,22.3529411765,0200
16:18:12.251034,862,0.0,8.62745098039,22.3529411765,0200
16:18:12.464877,862,0.0,8.62745098039,22.3529411765,0200
16:18:12.679893,862,0.0,8.62745098039,22.3529411765,0200
16:18:12.892493,862,0.0,8.62745098039,22.3529411765,0200
16:18:13.110034,862,0.0,8.62745098039,22.3529411765,0200
16:18:13.323895,862,0.0,8.62745098039,22.3529411765,0200
16:18:13.540158,862,0.0,8.62745098039,22.3529411765,0200
16:18:13.754010,850,0.0,8.62745098039,22.3529411765,0200
16:18:13.981534,862,0.0,8.62745098039,22.3529411765,0200
16:18:14.196600,862,0.0,8.62745098039,22.3529411765,0200
16:18:14.409215,862,0.0,8.62745098039,22.3529411765,0200
16:18:14.626656,862,0.0,8.62745098039,22.3529411765,0200
16:18:14.843014,862,0.0,8.62745098039,22.3529411765,0200
16:18:15.61941,862,0.0,8.62745098039,22.3529411765,0200
16:18:15.282040,850,0.0,8.62745098039,22.3529411765,0200
16:18:15.514582,862,0.0,8.62745098039,22.3529411765,0200
16:18:15.733385,862,0.0,8.62745098039,22.3529411765,0200
16:18:15.953275,875,0.0,8.62745098039,22.3529411765,0200
16:18:16.169517,862,0.0,8.62745098039,22.3529411765,0200
16:18:16.384631,850,0.0,8.62745098039,22.3529411765,0200
16:18:16.601074,862,0.0,8.62745098039,22.3529411765,0200
16:18:16.817500,850,0.0,8.62745098039,22.3529411765,0200
16:18:17.29791,875,0.0,8.62745098039,22.3529411765,0200
16:18:17.249857,862,0.0,8.62745098039,22.3529411765,0200
16:18:17.463702,875,0.0,8.62745098039,22.3529411765,0200
16:18:17.678870,862,0.0,8.62745098039,22.3529411765,0200
16:18:17.900082,850,0.0,8.62745098039,22.3529411765,0200
16:18:18.111340,862,0.0,8.62745098039,22.3529411765,0200
16:18:18.323932,862,0.0,8.62745098039,22.3529411765,0200
16:18:18.535249,862,0.0,8.62745098039,22.3529411765,0200
16:18:18.756765,850,0.0,8.62745098039,22.3529411765,0200
16:18:18.981565,862,0.0,8.62745098039,22.3529411765,0200
16:18:19.214160,862,0.0,8.62745098039,22.3529411765,0200
16:18:19.429213,862,0.0,8.62745098039,22.3529411765,0200
16:18:19.640548,862,0.0,8.62745098039,22.3529411765,0200
16:18:19.857055,862,0.0,8.62745098039,22.3529411765,0200
16:18:20.78093,862,0.0,8.62745098039,22.3529411765,0200
16:18:20.313204,862,0.0,8.62745098039,22.3529411765,0200
16:18:20.529581,862,0.0,8.62745098039,22.3529411765,0200
16:18:20.750977,850,0.0,8.62745098039,22.3529411765,0200
16:18:20.972078,850,0.0,8.62745098039,22.3529411765,0200
16:18:21.193367,862,0.0,8.62745098039,22.3529411765,0200
16:18:21.404711,850,0.0,8.62745098039,22.3529411765,0200
16:18:21.620901,862,0.0,8.62745098039,22.3529411765,0200
16:18:21.850041,862,0.0,8.62745098039,22.3529411765,0200
16:18:22.67347,850,0.0,8.62745098039,22.3529411765,0200
16:18:22.278676,862,0.0,8.62745098039,22.3529411765,0200
16:18:22.494923,850,0.0,8.62745098039,22.3529411765,0200
16:18:22.712620,862,0.0,8.62745098039,22.3529411765,0200
16:18:22.948913,875,0.0,8.62745098039,22.3529411765,0200
16:18:23.165089,850,0.0,8.23529411765,22.3529411765,0200
16:18:23.382668,850,0.0,8.23529411765,22.3529411765,0200
16:18:23.605190,850,0.0,8.23529411765,22.3529411765,0200
16:18:23.821617,850,0.0,8.23529411765,22.3529411765,0200
16:18:24.36587,850,0.0,8.23529411765,22.3529411765,0200
16:18:24.249168,850,0.0,8.23529411765,22.3529411765,0200
16:18:24.469151,850,0.0,8.23529411765,22.3529411765,0200
16:18:24.685747,850,0.0,8.23529411765,22.3529411765,0200
16:18:24.905548,837,0.0,8.23529411765,22.3529411765,0200
16:18:25.125582,850,0.0,8.23529411765,22.3529411765,0200
16:18:25.344406,850,0.0,8.23529411765,22.3529411765,0200
16:18:25.558224,850,0.0,8.23529411765,22.3529411765,0200
16:18:25.777205,850,0.0,8.23529411765,21.9607843137,0200
16:18:25.997016,862,0.0,8.23529411765,21.9607843137,0200
16:18:26.212111,862,0.0,8.23529411765,21.9607843137,0200
16:18:26.429645,850,0.0,8.23529411765,21.9607843137,0200
16:18:26.649834,862,0.0,8.23529411765,21.9607843137,0200
16:18:26.868661,850,0.0,8.23529411765,21.9607843137,0200
16:18:27.84745,850,0.0,8.23529411765,21.9607843137,0200
16:18:27.302341,850,0.0,8.23529411765,21.9607843137,0200
16:18:27.516123,850,0.0,8.23529411765,21.9607843137,0200
16:18:27.731371,850,0.0,8.23529411765,21.9607843137,0200
16:18:27.953801,837,0.0,8.23529411765,21.9607843137,0200
16:18:28.171292,837,0.0,8.23529411765,22.3529411765,0200
16:18:28.386315,850,0.0,8.23529411765,21.9607843137,0200
16:18:28.605154,850,0.0,8.23529411765,22.3529411765,0200
16:18:28.824083,862,0.0,8.23529411765,22.3529411765,0200
16:18:29.42743,850,0.0,8.23529411765,22.3529411765,0200
16:18:29.259030,850,0.0,8.23529411765,22.3529411765,0200
16:18:29.470319,850,0.0,8.23529411765,21.9607843137,0200
16:18:29.686794,850,0.0,8.23529411765,21.9607843137,0200
16:18:29.904268,850,0.0,8.23529411765,21.9607843137,0200
16:18:30.116735,862,0.0,8.23529411765,21.9607843137,0200
16:18:30.334264,850,0.0,8.23529411765,21.9607843137,0200
16:18:30.548100,850,0.0,8.23529411765,21.9607843137,0200
16:18:30.764477,850,0.0,8.23529411765,21.9607843137,0200
16:18:30.983161,850,0.0,8.23529411765,21.9607843137,0200
16:18:31.204490,837,0.0,8.23529411765,21.9607843137,0200
16:18:31.418227,862,0.0,8.23529411765,21.9607843137,0200
16:18:31.633264,850,0.0,8.23529411765,21.9607843137,0200
16:18:31.854796,850,0.0,8.23529411765,21.9607843137,0200
16:18:32.77165,850,0.0,8.23529411765,21.9607843137,0200
16:18:32.300943,850,0.0,8.23529411765,21.9607843137,0200
16:18:32.512264,837,0.0,8.23529411765,22.3529411765,0200
16:18:32.726157,837,0.0,8.23529411765,22.3529411765,0200
16:18:32.938701,837,0.0,8.23529411765,22.3529411765,0200
16:18:33.154898,850,0.0,8.23529411765,21.9607843137,0200
16:18:33.372409,850,0.0,8.23529411765,22.3529411765,0200
16:18:33.593746,850,0.0,8.23529411765,21.9607843137,0200
16:18:33.813947,862,0.0,8.23529411765,21.9607843137,0200
16:18:34.26330,862,0.0,8.23529411765,21.9607843137,0200
16:18:34.243839,850,0.0,8.23529411765,21.9607843137,0200
16:18:34.456466,862,0.0,8.23529411765,21.9607843137,0200
16:18:34.679012,850,0.0,8.23529411765,21.9607843137,0200
16:18:34.899005,837,0.0,8.23529411765,21.9607843137,0200
16:18:35.115362,850,0.0,8.23529411765,21.9607843137,0200
16:18:35.332802,862,0.0,8.23529411765,21.9607843137,0200
16:18:35.544126,850,0.0,8.23529411765,21.9607843137,0200
16:18:35.759348,862,0.0,8.23529411765,21.9607843137,0200
16:18:35.978083,862,0.0,8.23529411765,21.9607843137,0200
16:18:36.194240,837,0.0,8.23529411765,21.9607843137,0200
16:18:36.409826,837,0.0,8.23529411765,22.3529411765,0200
16:18:36.629288,850,0.0,8.23529411765,21.9607843137,0200
16:18:36.844607,837,0.0,8.23529411765,22.3529411765,0200
16:18:37.60710,825,0.0,8.23529411765,22.3529411765,0200
16:18:37.278207,825,0.0,8.23529411765,22.3529411765,0200
16:18:37.495851,825,0.0,8.23529411765,22.3529411765,0200
16:18:37.719634,825,0.0,8.23529411765,21.9607843137,0200
16:18:37.940902,825,0.0,8.23529411765,22.3529411765,0200
16:18:38.160892,825,0.0,8.23529411765,22.3529411765,0200
16:18:38.375962,825,0.0,8.23529411765,22.3529411765,0200
16:18:38.594716,837,0.0,8.23529411765,21.9607843137,0200
16:18:38.812437,825,0.0,8.23529411765,21.9607843137,0200
16:18:39.34865,837,0.0,8.23529411765,21.9607843137,0200
16:18:39.251118,825,0.0,8.23529411765,21.9607843137,0200
16:18:39.481144,812,0.0,8.23529411765,22.3529411765,0200
16:18:39.693861,812,0.0,8.23529411765,22.3529411765,0200
16:18:39.913995,825,0.0,8.23529411765,21.9607843137,0200
16:18:40.128718,825,0.0,8.23529411765,21.9607843137,0200
16:18:40.342663,837,0.0,8.23529411765,21.9607843137,0200
16:18:40.560093,825,0.0,8.23529411765,21.9607843137,0200
16:18:40.780287,825,0.0,8.23529411765,22.3529411765,0200
16:18:40.998974,837,0.0,8.23529411765,21.9607843137,0200
16:18:41.214108,837,0.0,8.23529411765,21.9607843137,0200
16:18:41.429451,812,0.0,8.23529411765,21.9607843137,0200
16:18:41.640313,837,0.0,8.23529411765,21.568627451,0200
16:18:41.862000,825,0.0,8.23529411765,21.568627451,0200
16:18:42.77907,812,0.0,8.23529411765,21.568627451,0200
16:18:42.294232,812,0.0,8.23529411765,21.568627451,0200
16:18:42.501740,825,0.0,8.23529411765,21.9607843137,0200
16:18:42.716900,825,0.0,8.23529411765,21.9607843137,0200
16:18:42.934458,825,0.0,8.23529411765,21.9607843137,0200
16:18:43.151853,825,0.0,8.23529411765,21.9607843137,0200
16:18:43.366964,825,0.0,8.23529411765,21.9607843137,0200
16:18:43.589447,812,0.0,8.23529411765,21.9607843137,0200
16:18:43.800982,812,0.0,8.23529411765,21.9607843137,0200
16:18:44.18283,800,0.0,8.23529411765,21.9607843137,0200
16:18:44.235849,800,0.0,8.23529411765,21.9607843137,0200
16:18:44.449612,787,0.0,8.23529411765,21.9607843137,0200
16:18:44.663525,800,0.0,8.23529411765,21.9607843137,0200
16:18:44.879923,787,0.0,8.23529411765,21.9607843137,0200
16:18:45.93479,812,0.0,8.23529411765,21.9607843137,0200
16:18:45.308564,800,0.0,8.23529411765,21.9607843137,0200
16:18:45.523540,800,0.0,8.23529411765,21.9607843137,0200
16:18:45.736404,787,0.0,8.23529411765,21.9607843137,0200
16:18:45.957408,800,0.0,8.23529411765,21.9607843137,0200
16:18:46.177455,800,0.0,8.23529411765,21.9607843137,0200
16:18:46.394946,800,0.0,8.23529411765,21.9607843137,0200
16:18:46.613799,800,0.0,8.23529411765,21.9607843137,0200
16:18:46.826579,800,0.0,8.23529411765,21.9607843137,0200
16:18:47.50097,800,0.0,8.23529411765,21.9607843137,0200
16:18:47.262661,800,0.0,8.23529411765,21.9607843137,0200
16:18:47.477665,800,0.0,8.23529411765,21.9607843137,0200
16:18:47.691484,800,0.0,8.23529411765,21.9607843137,0200
16:18:47.906687,800,0.0,8.23529411765,21.9607843137,0200
16:18:48.131576,800,0.0,8.23529411765,21.9607843137,0200
16:18:48.345325,800,0.0,8.23529411765,21.9607843137,0200
16:18:48.560352,800,0.0,8.23529411765,21.9607843137,0200
16:18:48.780598,812,0.0,8.23529411765,21.9607843137,0200
16:18:48.997940,800,0.0,8.23529411765,21.9607843137,0200
16:18:49.211740,800,0.0,8.23529411765,21.9607843137,0200
16:18:49.426773,800,0.0,8.23529411765,21.9607843137,0200
16:18:49.644344,787,0.0,8.23529411765,21.9607843137,0200
16:18:49.878247,800,0.0,8.23529411765,21.9607843137,0200
16:18:50.90627,787,0.0,8.23529411765,21.9607843137,0200
16:18:50.303109,812,0.0,8.23529411765,21.9607843137,0200
16:18:50.519401,787,0.0,8.23529411765,21.9607843137,0200
16:18:50.743522,800,0.0,8.23529411765,21.9607843137,0200
16:18:50.975801,800,0.0,8.23529411765,21.9607843137,0200
16:18:51.193402,812,0.0,8.23529411765,21.9607843137,0200
16:18:51.412115,800,0.0,8.23529411765,21.9607843137,0200
16:18:51.629673,800,0.0,8.23529411765,21.9607843137,0200
16:18:51.848639,787,0.0,8.23529411765,21.9607843137,0200
16:18:52.64794,800,0.0,8.23529411765,21.9607843137,0200
16:18:52.281101,800,0.0,8.23529411765,21.9607843137,0200
16:18:52.493496,800,0.0,8.23529411765,21.9607843137,0200
16:18:52.727559,800,0.0,8.23529411765,21.9607843137,0200
16:18:52.942534,800,0.0,8.23529411765,21.9607843137,0200
16:18:53.157450,800,0.0,8.23529411765,21.9607843137,0200
16:18:53.367523,800,0.0,8.23529411765,21.9607843137,0200
16:18:53.587654,812,0.0,8.23529411765,21.9607843137,0200
16:18:53.801465,800,0.0,8.23529411765,21.9607843137,0200
16:18:54.17624,800,0.0,8.23529411765,21.9607843137,0200
16:18:54.228911,800,0.0,8.23529411765,21.9607843137,0200
16:18:54.445144,787,0.0,7.8431372549,21.9607843137,0200
16:18:54.657837,800,0.0,7.8431372549,21.9607843137,0200
16:18:54.871660,800,0.0,8.23529411765,21.9607843137,0200
16:18:55.86573,800,0.0,8.23529411765,21.9607843137,0200
16:18:55.302887,787,0.0,8.23529411765,21.9607843137,0200
16:18:55.521754,800,0.0,8.23529411765,21.568627451,0200
16:18:55.748011,800,0.0,8.23529411765,21.568627451,0200
16:18:55.961691,787,0.0,7.8431372549,21.9607843137,0200
16:18:56.176783,800,0.0,8.23529411765,21.9607843137,0200
16:18:56.390474,787,0.0,8.23529411765,21.9607843137,0200
16:18:56.606795,800,0.0,8.23529411765,21.9607843137,0200
16:18:56.825720,800,0.0,7.8431372549,21.568627451,0200
16:18:57.65659,800,0.0,8.23529411765,21.9607843137,0200
16:18:57.284410,800,0.0,8.23529411765,21.9607843137,0200
16:18:57.496913,800,0.0,8.23529411765,21.568627451,0200
16:18:57.714629,800,0.0,8.23529411765,21.568627451,0200
16:18:57.935954,800,0.0,8.23529411765,21.568627451,0200
16:18:58.152967,800,0.0,8.23529411765,21.9607843137,0200
16:18:58.372072,800,0.0,7.8431372549,21.568627451,0200
16:18:58.589648,787,0.0,8.23529411765,21.9607843137,0200
16:18:58.821066,800,0.0,8.23529411765,21.9607843137,0200
16:18:59.38497,800,0.0,8.23529411765,21.9607843137,0200
16:18:59.252231,812,0.0,8.23529411765,21.9607843137,0200
16:18:59.477294,800,0.0,7.8431372549,21.568627451,0200
16:18:59.691232,800,0.0,8.23529411765,21.568627451,0200
16:18:59.909901,787,0.0,7.8431372549,21.9607843137,0200
16:19:0.123592,800,0.0,7.8431372549,21.9607843137,0200
16:19:0.346159,800,0.0,8.23529411765,21.9607843137,0200
16:19:0.562470,812,0.0,8.23529411765,21.9607843137,0200
16:19:0.773868,800,0.0,8.23529411765,21.568627451,0200
16:19:0.992558,800,0.0,8.23529411765,21.568627451,0200
16:19:1.206282,812,0.0,8.23529411765,21.568627451,0200
16:19:1.418921,812,0.0,8.23529411765,21.568627451,0200
16:19:1.633925,800,0.0,8.23529411765,21.568627451,0200
16:19:1.850376,787,0.0,7.8431372549,21.9607843137,0200
16:19:2.72727,812,0.0,8.23529411765,21.568627451,0200
16:19:2.291482,800,0.0,7.8431372549,21.568627451,0200
16:19:2.502793,800,0.0,8.23529411765,21.9607843137,0200
16:19:2.720457,800,0.0,8.23529411765,21.9607843137,0200
16:19:2.941617,800,0.0,8.23529411765,21.9607843137,0200
16:19:3.156615,800,0.0,8.23529411765,21.568627451,0200
16:19:3.376654,800,0.0,7.8431372549,21.9607843137,0200
16:19:3.597973,800,0.0,8.23529411765,21.9607843137,0200
16:19:3.812104,800,0.0,7.8431372549,21.9607843137,0200
16:19:4.28042,800,0.0,8.23529411765,21.9607843137,0200
16:19:4.255552,800,0.0,8.23529411765,21.568627451,0200
16:19:4.469312,800,0.0,7.8431372549,21.9607843137,0200
16:19:4.684527,800,0.0,8.23529411765,21.568627451,0200
16:19:4.902124,800,0.0,8.23529411765,21.9607843137,0200
16:19:5.120704,787,0.0,8.23529411765,21.568627451,0200
16:19:5.333223,787,0.0,8.23529411765,21.9607843137,0200
16:19:5.548222,812,0.0,8.23529411765,21.9607843137,0200
16:19:5.763415,800,0.0,8.23529411765,21.568627451,0200
16:19:5.982122,800,0.0,8.23529411765,21.568627451,0200
16:19:6.198347,800,0.0,7.8431372549,21.568627451,0200
16:19:6.428456,800,0.0,8.23529411765,21.568627451,0200
16:19:6.660980,800,0.0,8.23529411765,21.568627451,0200
16:19:6.897288,800,0.0,8.23529411765,21.9607843137,0200
16:19:7.107285,800,0.0,8.23529411765,21.9607843137,0200
16:19:7.319782,812,0.0,8.23529411765,21.568627451,0200
16:19:7.536046,800,0.0,8.23529411765,21.568627451,0200
16:19:7.751261,800,0.0,7.8431372549,21.568627451,0200
16:19:7.976148,787,0.0,8.23529411765,21.568627451,0200
16:19:8.191157,800,0.0,8.23529411765,21.568627451,0200
16:19:8.404940,775,0.0,8.23529411765,21.9607843137,0200
16:19:8.624103,787,0.0,7.8431372549,21.9607843137,0200
16:19:8.847757,787,0.0,7.8431372549,21.568627451,0200
16:19:9.68850,787,0.0,7.8431372549,21.568627451,0200
16:19:9.291353,775,0.0,7.8431372549,21.568627451,0200
16:19:9.505167,775,0.0,7.8431372549,21.568627451,0200
16:19:9.721633,787,0.0,7.8431372549,21.568627451,0200
16:19:9.941489,787,0.0,7.8431372549,21.568627451,0200
16:19:10.152750,775,0.0,7.8431372549,21.568627451,0200
16:19:10.366510,775,0.0,7.8431372549,21.568627451,0200
16:19:10.580219,775,0.0,7.8431372549,21.568627451,0200
16:19:10.796679,787,0.0,7.8431372549,21.568627451,0200
16:19:11.15381,787,0.0,7.8431372549,21.568627451,0200
16:19:11.229192,787,0.0,7.8431372549,21.568627451,0200
16:19:11.447908,787,0.0,7.8431372549,21.568627451,0200
16:19:11.664364,775,0.0,7.8431372549,21.568627451,0200
16:19:11.886907,775,0.0,7.8431372549,21.9607843137,0200
16:19:12.111826,787,0.0,7.8431372549,21.568627451,0200
16:19:12.328103,775,0.0,7.8431372549,21.568627451,0200
16:19:12.546805,787,0.0,7.8431372549,21.568627451,0200
16:19:12.765779,787,0.0,7.8431372549,21.568627451,0200
16:19:13.4456,787,0.0,7.8431372549,21.568627451,0200
16:19:13.218312,775,0.0,7.8431372549,21.568627451,0200
16:19:13.437018,787,0.0,7.8431372549,21.568627451,0200
16:19:13.652509,762,0.0,7.8431372549,21.568627451,0200
16:19:13.877183,787,0.0,7.8431372549,21.568627451,0200
16:19:14.88354,775,0.0,7.8431372549,21.568627451,0200
16:19:14.302173,787,0.0,7.8431372549,21.568627451,0200
16:19:14.514730,775,0.0,7.8431372549,21.568627451,0200
16:19:14.728683,787,0.0,7.8431372549,21.568627451,0200
16:19:14.949768,787,0.0,7.8431372549,21.568627451,0200
16:19:15.165955,762,0.0,7.8431372549,21.568627451,0200
16:19:15.384843,787,0.0,7.8431372549,21.568627451,0200
16:19:15.598569,775,0.0,7.8431372549,21.568627451,0200
16:19:15.811243,787,0.0,7.8431372549,21.568627451,0200
16:19:16.32409,775,0.0,7.8431372549,21.568627451,0200
16:19:16.251222,787,0.0,7.8431372549,21.568627451,0200
16:19:16.473693,787,0.0,7.8431372549,21.568627451,0200
16:19:16.683880,787,0.0,7.8431372549,21.568627451,0200
16:19:16.906459,787,0.0,7.8431372549,21.568627451,0200
16:19:17.120051,775,0.0,7.8431372549,21.568627451,0200
16:19:17.335155,775,0.0,7.8431372549,21.568627451,0200
16:19:17.552591,787,0.0,7.8431372549,21.568627451,0200
16:19:17.770391,787,0.0,7.8431372549,21.568627451,0200
16:19:17.987674,787,0.0,7.8431372549,21.568627451,0200
16:19:18.205224,775,0.0,7.8431372549,21.568627451,0200
16:19:18.424047,787,0.0,7.8431372549,21.568627451,0200
16:19:18.636551,775,0.0,7.8431372549,21.568627451,0200
16:19:18.874305,787,0.0,7.8431372549,21.568627451,0200
16:19:19.92921,787,0.0,7.8431372549,21.568627451,0200
16:19:19.309203,787,0.0,7.8431372549,21.568627451,0200
16:19:19.522916,775,0.0,7.8431372549,21.568627451,0200
16:19:19.735669,787,0.0,7.8431372549,21.568627451,0200
16:19:19.950562,787,0.0,7.8431372549,21.568627451,0200
16:19:20.165718,787,0.0,7.8431372549,21.568627451,0200
16:19:20.385607,787,0.0,7.8431372549,21.568627451,0200
16:19:20.605570,787,0.0,7.8431372549,21.568627451,0200
16:19:20.820885,775,0.0,7.8431372549,21.568627451,0200
16:19:21.38253,787,0.0,7.8431372549,21.568627451,0200
16:19:21.255828,775,0.0,7.8431372549,21.568627451,0200
16:19:21.474661,775,0.0,7.8431372549,21.568627451,0200
16:19:21.688442,787,0.0,7.8431372549,21.568627451,0200
16:19:21.919738,787,0.0,7.8431372549,21.568627451,0200
16:19:22.137270,775,0.0,7.8431372549,21.568627451,0200
16:19:22.353617,787,0.0,7.8431372549,21.568627451,0200
16:19:22.573609,775,0.0,7.8431372549,21.568627451,0200
16:19:22.803565,787,0.0,7.8431372549,21.568627451,0200
16:19:23.31214,787,0.0,7.8431372549,21.568627451,0200
16:19:23.248616,787,0.0,7.8431372549,21.568627451,0200
16:19:23.466221,787,0.0,7.8431372549,21.568627451,0200
16:19:23.679937,775,0.0,7.8431372549,21.568627451,0200
16:19:23.901417,787,0.0,7.8431372549,21.568627451,0200
16:19:24.118873,787,0.0,7.8431372549,21.568627451,0200
16:19:24.345050,787,0.0,7.8431372549,21.568627451,0200
16:19:24.560147,775,0.0,7.8431372549,21.568627451,0200
16:19:24.777596,775,0.0,7.8431372549,21.568627451,0200
16:19:24.997581,775,0.0,7.8431372549,21.568627451,0200
16:19:25.210033,762,0.0,7.8431372549,21.568627451,0200
16:19:25.427787,775,0.0,7.8431372549,21.9607843137,0200
16:19:25.647716,775,0.0,7.8431372549,21.9607843137,0200
16:19:25.859126,775,0.0,7.8431372549,21.9607843137,0200
16:19:26.80261,787,0.0,7.8431372549,21.9607843137,0200
16:19:26.297821,762,0.0,7.8431372549,21.9607843137,0200
16:19:26.518005,775,0.0,7.8431372549,21.9607843137,0200
16:19:26.736782,762,0.0,7.8431372549,21.9607843137,0200
16:19:26.956746,775,0.0,7.8431372549,21.568627451,0200
16:19:27.176786,762,0.0,7.8431372549,21.9607843137,0200
16:19:27.394290,775,0.0,7.8431372549,21.9607843137,0200
16:19:27.611799,775,0.0,7.8431372549,21.9607843137,0200
16:19:27.833121,762,0.0,7.8431372549,21.9607843137,0200
16:19:28.70711,775,0.0,7.8431372549,21.9607843137,0200
16:19:28.290619,775,0.0,7.8431372549,21.9607843137,0200
16:19:28.505720,775,0.0,7.8431372549,21.9607843137,0200
16:19:28.732037,775,0.0,7.8431372549,21.568627451,0200
16:19:28.955777,775,0.0,7.8431372549,21.568627451,0200
16:19:29.174507,775,0.0,7.8431372549,21.568627451,0200
